"uriAudiencia","codigoAudiencia","observaciones","descripcion","materia","anio","trimestre"
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0024267931","aw0024267931","Consultas sobre el RETC Se realiza audiencia,; En reunión sostenida con la empresa respecto de su declaración del F138, se señala que por fallas en el sistema durante el periodo de declaración, no se pudieron agregar algunas fuentes. Adicionalmente, se solicita la posibilidad de corregir un dato de la declaración por error de tipeo”","Videoconferencia","Celebración, modificación o terminación a cualquier título, de contratos que realicen los sujetos pasivos y que sean necesarios para su funcionamiento. - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0024269751","aw0024269751","Comunicar acerca de la adjudicación del Green Climate Fund (GCF), otorgado por la ONU, al proyecto Espejo de Tarapacá, desarrollado por la empresa Valhalla. El GCF (Fondo Verde del Clima) de la ONU apoya financieramente a proyectos que generan un cambio positivo para combatir los efectos del cambio climático. ACTA: -La empresa realiza una exposición de Proyecto GCF ( fondo verde Clima) y las acciones para retomar su ejecución","Plataforma Teams","Celebración, modificación o terminación a cualquier título, de contratos que realicen los sujetos pasivos y que sean necesarios para su funcionamiento. - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0024270121","aw0024270121","Plan de Prevención y descontaminación del Concepción Metropolitano","Bsarros Arana 374 Concepcion","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0024270231","aw0024270231","CONOCER Y OBTENER INFORMACIÓN RESPECTO A LAS EMPRESAS Y/O INDUSTRIAS QUE ACTUALMENTE, DENTRO DE SUS PROCESOS PRODUCTIVOS, UTILIZAN COMBUSTIBLES ""SUCIOS"" Y/O CONTAMINANTES","Barros Arana 374 de Concepción","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0024271211","aw0024271211","Reglamento que regula el movimiento transfronterizo de desechos peligrosos. Resumen de acta: La reunión se inicia a las xx hrs., a través de videoconferencia. En la oportunidad, Recicladora Ambiental Ltda. busca conocer el estado del reglamento transfronterizo de residuos y exponer al nuevo Subsecretario su visión respecto de cómo debe abordarse la exportación se residuos peligrosos cuando existe capacidad instalada para valorización en el país. El Subsecretario, fue acompañado de la Jefa de División Jurídica Paulina Sandoval y el Jefe de la Oficina de Economía Circular e implementación Legislativa, Sr. Guillermo González.","La audiencia, se realizará a través de videoconferencia, con el Subsecretario; Sr. Javier Narajo. Ante cualquier consulta, favor tomar contacto con Cathy Robleo al e-mail: croblero@mma.gob.cl","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0024272801","aw0024272801","Cumplimiento de metas y estatus D.S. 164/1998, SEGPRES Resumen de acta: La reunión se realiza a través de videoconferencia. En la oportunidad, la empresa SQM entrega estado de avance de las medidas del Plan de Descontaminación para las localidades de María Elena y Pedro de Valdivia (DS 164/1998 de MINSEGPRES). Indicando las medidas que han sido implementadas en la zona en el marco del cumplimiento del Plan de Calidad del Aire para material particulado en la zona, evolución y niveles actuales. El Subsecretario, estuvo acompañado del Jefe de la Div Calidad del Aire, Sr. Marcelo Fernández .","La audiencia se realizara a través de videoconferencia con el Subsecretario de Medio Ambiente.","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0024273971","aw0024273971","Medidas extraordinarias adoptadas por el SEA que suspenden la realización del procedimiento de PAC en el marco del SEIA Reglamento del SEIA Resumen de acta: Se da inicio a la reunión se realiza a través de videconferecia. En la oportunidad los solicitantes expusieron al Subsecretario, respecto a eventuales medidas que se podrían tomar para la levantar la suspensión de la participación de la ciudadanía en el SEIA. El Subsecretario, estuvo acompañado del Asesor Legislativo de Gabinete, Sr. Pedro Rossi.","Sera la conexion por la plataforma Zoom","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0024274701","aw0024274701","Consultar respecto de alcances oficio ORD. Nº 123, de 20 de mayo 2020, en el marco de evaluación en el SEIA.","via online TEAMS","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0024274711","aw0024274711","EIA CMZ//Temas a tratar: 1. Efectos del modelo hidrogeológico y determinación de área de influencia 2. Actualización de resultados del modelo hidrogeológico 3. Aspectos a línea de base más relevantes 4. Medidas asociadas al impacto significativo sobre la cobertura de vegetación 5. Compromisos voluntarios 6. Plan de seguimiento de variables ambientales y relación con PAT Hídrico","ONLINE VIA TEAMS","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0024274731","aw0024274731","Presentación y revisión del proyecto Fotovoltaico Santa Isabel II que se encuentra desarrollando la empresa TS3. Actualmente este proyecto se encuentra en el proceso de evaluación ambiental en el SEA y queremos conversar con usted los comentarios emitidos el día 15.05.2020 mediante el ORD.N°188/2020","via TEAMS","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0024279411","aw0024279411","Los asistentes querían conocer cómo va a funcionar la Ley REP de Envases y Embalajes, específicamente para ver como ellos tienen que relacionarse con los sistemas de gestión que se están creando","Plataforma TEAMS","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0024283071","aw0024283071","Plan Nacional de Humedales y estatus de figura de protección Lagunas La Punta y La Brava","agradeceria enviar enlace a rcastro@mma.gob.cl y rvillablanca.@mma.gob","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0024283681","aw0024283681","CMPC Celulosa S.A., a través de los Sres. Enrique Donoso - Sub Gerente de Bioenergías Forestales, Don Augusto Robert, Gerente Asuntos Públicos y Sostenibilidad, Carlos Ferruz, Gerente Proyecto Parque Eólico El Almendro y Juan Escalona, Sub Gerente Medio Ambiente, solicitan audiencia con Seremi de Medio Ambiente Región de La Araucanía, para el día miércoles 10 de junio a las 16:00 hrs. vía plataforma Google Meet con el fin de presentar antecedentes y alcances del Proyecto Eólico El Almendro a ejecutarse en la comuna de Renaico. Minuta: Reunión realizada a través de la plataforma Google Meet Presentes: Augusto Robert Schwerter, Rut 13.117.410-1; Gerente Asuntos público y Sostenibilidad CMPC Celulosa S.A. Enrique Donoso, Rut 7.082.548-1, Subgerente de Bioenergías Forestales, CMPC Celulosa S.A. Carlos Ferruz, Rut 8.671.225-3, Gerente Proyecto Parque Eólico El Almendro CMPC Celulosa S.A. Juan Escalona González, Rut 11.895.797-0, Subgerente Medio Ambiente, CMPC Celulosa S.A. Seremi de Medio Ambiente Región de La Araucanía Paula Castillo Castilla. Presentan un proyecto de un Parque Eólico en Renaicio. Se predente diversificar sistema productivo de CMPC. Se presentan estudios previos para ver si se presentará un Estudio o Declaración de Impacto Ambiental.","Google meet","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034263891","aw0034263891","Deseamos tratar el conflicto entre la empresa Minera Los Pelambres y la comunidades de Caimanes en Los Vilos","Sala de reuniones oficina regional Coquimbo.","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034265131","aw0034265131","Abordar con detalle la denuncia exenta N°019 de fecha 22 de Abril de 2020 de la jefa de oficina Regional de Los Lagos.","Video conferencia con Jefa Oficina Regional de Los Lagos.","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034266361","aw0034266361","Difusión Plan de Cierre Temporal Compañía Minera Cerro Bayo Ltda.","Videoconferencia vía Meet","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034266601","aw0034266601","Plan de acción frente a notificaciones de corrección temprana asociada a la ubicación de los módulos en el área concesionada.","Videoconferencia por Meet","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034268671","aw0034268671","Solicitud de aprobación de método alternativo de monitoreo de emisiones en la Central Eléctrica Cenizas","Videoconferencia por Meet","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034269321","aw0034269321","Se solicita reunión para verificar resolución pendiente desde septiembre del 2019 como ETFA 011-01 según el Decreto 38 donde se exige estar autorizados para prestar servicios válidos para la SMA. También se solicita una respuesta frente a solicitud de gestionar fiscalizaciones ambientales como ETFA en lugares que por la contingencia país COVID-19 no se pueda acceder, se pueda utilizar herramientas digitales Resumen de Acta: La reunión fue gestionada por la Jefa de Proceso y certificación de ANAM (Análisis Ambientales S.A.) Sra. Marcela Díaz O. quien explicó la necesidad de agilizar el proceso de autorización de ANAM como Entidad Técnica de Fiscalización Ambiental (ETFA) de la SMA, planteando además temas pendientes de resolver desde septiembre de 2019 y que no habían tenido respuesta. La SMA explicó la situación actual y como estaba operando la institución durante el período COVID-19, de manera de poder entregar los servicios que las Entidades Técnicas requerían. Ambas partes coincidieron en la necesidad de ser parte activa en el proceso de control ambiental, manteniendo para ello una comunicación fluida y constante.","Unirse a Hangouts Meet meet.google.com/qdz-unot-hes Esta reunión será atendida por don Rodrigo Romero.","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034269331","aw0034269331","Se solicita reunión para verificar resolución pendiente desde septiembre del 2019 como ETFA 011-01 según el Decreto 38 donde se exige estar autorizados para prestar servicios válidos para la SMA. También se solicita una respuesta frente a solicitud de gestionar fiscalizaciones ambientales como ETFA en lugares que por la contingencia país COVID-19 no se pueda acceder, se pueda utilizar herramientas digitales Resumen de Acta: La reunión fue gestionada por la Jefa de Proceso y certificación de ANAM (Análisis Ambientales S.A.) Sra. Marcela Díaz O. quien explicó la necesidad de agilizar el proceso de autorización de ANAM como Entidad Técnica de Fiscalización Ambiental (ETFA) de la SMA, planteando además temas pendientes de resolver desde septiembre de 2019 y que no habían tenido respuesta. La SMA explicó la situación actual y como estaba operando la institución durante el período COVID-19, de manera de poder entregar los servicios que las Entidades Técnicas requerían. Ambas partes coincidieron en la necesidad de ser parte activa en el proceso de control ambiental, manteniendo para ello una comunicación fluida y constante.","Unirse a Hangouts Meet meet.google.com/qdz-unot-hes Esta reunión será atendida por don Rodrigo Romero.","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034269341","aw0034269341","CONTINGENCIA ACTUAL - CALIDAD DE ETFA SGS CHILE LTDA. Resumen de Acta: La reunión fue gestionada por Paola Burgos, Directora de Negocios, junto con Roberto Castillo, Gerente General de SGS, quien solicitó a nombre de SGS, poder agilizar el proceso de autorización como Entidad Técnica de Fiscalización Ambiental (ETFA) de la SMA, dada la gran demora experimentada por la empresa en este trámite, lo que estaba generando considerable merma en la operación de la entidad, particularmente en este periodo COVID19. La SMA explicó que parte de la demora se debió a que nuevamente la solicitud tuvo que regresar al área técnica del Departamento de Análisis Ambiental. SGS también planteó temas asociados al rechazo de algunos alcances solicitados y los criterios utilizados para dicho fin. Ambas partes coincidieron en mantener una permanente y comunicación fluida.","Unirse a Hangouts Meet meet.google.com/kzu-fwob-hjn","Elaboración, tramitación, aprobación, modificación, derogación o rechazo de acuerdos, declaraciones o decisiones del Congreso Nacional o sus miembros incluidas sus comisiones. - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034269941","aw0034269941","“Programa de Cumplimiento Sugal Chile Ltda. Rol D-029-2019”","Unirse con Google Meet meet.google.com/eed-urxd-hub ·","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034269951","aw0034269951","Monitoreo Calidad del Aire Tranque el Mauro","Unirse a Hangouts Meet meet.google.com/qdz-ynot-hes","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034272881","aw0034272881","Línea de Transmisión Lo Aguirre ? Alto Melipilla y Alto Melipilla - Rapel","Videoconferencia por Meet","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034272931","aw0034272931","Consultas generales por informes de incumplimiento emitidos por SMA, y procedimientos de respuesta a vuestro servicio.","Videoconferencia a través de Meet de Gmail, invitación será enviada al correo electrónico dgomez@ventisqueros.cl.","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034272951","aw0034272951","Su Resolución Exenta N° 22 del 28 de Mayo 2020","Vedeo conferencia realizada a través de google MEET de gmail, se enviará invitación por correo electrónico.","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034272991","aw0034272991","En el contexto del proceso sancionatorio SMA contra EXPLODESA (Mina Cardenilla), queremos comentar los avances del proceso (presentación de Plan de Reparación, entre otras) y la situación económica de la empresa.","Unirse a Hangouts Meet meet.google.com/qdz-ynot-hes","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034274011","aw0034274011","Solicitud de ampliación de plazo de programa de cumplimiento expediente D-025-2019","Videoconferencia","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034274311","aw0034274311","Con fecha 16 de mayo de 2019, María Nora González Jaraquemada (RUT 7.563.7277-6), en su calidad de profesora del curso clínico de Derecho Ambiental y Resolución de Conflictos del Departamento de Enseñanza Clínica de la Facultad de Derecho de la Universidad de Chile, ingresó una denuncia contra la empresa Inmobiliaria, Agrícola y Comercial Baltierra S.A, por Elusión de ingreso al Sistema de Evaluación de Impacto Ambiental. Ello, en representación de un grupo de vecinos de la comuna de Puente Alto que llevan largo tiempo siendo perjudicados por el actuar ilegal de la mencionada empresa. La Superintendencia tomó conocimiento de dicha denuncia mediante Ord. Nº: 1962 de 26 de junio de 2019, quedando registrada bajo el ID-211-XIII-2019. No habiendo obtenido respuesta alguna sobre el resultado del proceso de fiscalización iniciado, con fecha 5 de mayo de 2020 ingresamos una consulta mediante la OAC de la Superintendencia para conocer dicho estado, a lo que se nos respondió que nuestra denuncia se encontraba en investigación por parte de la División de Fiscalización del mencionado organismo, habiéndose solicitado antecedentes a organismos sectoriales, los que se encuentrarían en estudio. A 14 de mayo, ingresamos nueva consulta a fin de saber cuáles eran los organismos pendientes de entregar información, a lo cuál se nos informó que se habían requerido antecedentes a la Secretaría Regional Ministerial de Salud, en relación a resoluciones sanitarias involucradas. El día 4 de junio consultamos hace cuánto tiempo se estaba esperando dicha respuesta. El mismo día se nos señaló que ya se habían recibido los antencedentes por parte de la SEREMI, y que estos se nos informarían al resolver el procedimiento. En razón de que ha transcurrido ya un año desde la presentación de nuestra denuncia sin obtener respuestas concretas a nuestro requerimiento, venimos en solicitar audiencia con el Jefe de la División de Fiscalización, a fin de que nos informe el estado actual de las gestiones, así como los antecedentes restantes para tomar una decisión en el procedimiento. Todo ello tiene como único objetivo resolver lo antes posible la situación que hasta el día de hoy aqueja a los vecinos del sector de Puente Alto, quienes siguen a la espera del actuar concreto por parte de esta autoridad y viéndose afectados por el actuar de los denunciados. Sin otro particular saluda a usted, Valentina Durán Medina, profesora del curso clínico de Derecho Ambiental y Resolución de Conflictos del Departamento de Enseñanza Clínica de la Facultad de Derecho de la Universidad de Chile.","Videoconferencia por Meet","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034274511","aw0034274511","La empresa solicitante efectuó presentación alusiva al cese de operaciones de piscicultura Río Prat, de titularidad de la empresa Acuícola Aguas Australes en la comuna de Natales, y solicitó orientación respecto de cómo proceder para regularizar en la SMA dicha situación, particularmente respecto de la RCA y programa de monitoreo de efluentes líquidos. Dado lo anterior, se orienta respecto de la necesidad de tramitar cambio de titularidad de RCA en la Dirección Regional del SEA y sistemas de reporte de información de la SMA disponibles para tal efecto.","Actividad se realizará vía plataforma Meet, enviando link de acceso a listado de correos electrónicos de asistentes que deberá proporcionar el solicitante a través del correo oficina.magallanes@sma.gob.cl. El horario indicado corresponde al actualmente vi","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034276461","aw0034276461","Recursos y resolución de requerimiento de ingreso en procedimiento de “Requerimiento de ingreso” Rol REQ-011-2018","Unirse a Hangouts Meet meet.google.com/qdz-ynot-hes","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034276591","aw0034276591","La SMA mediante resolución Nº 26 de junio de 2020 ha requerido a astilleros Ascon una serie de información que debe adjuntar en el plazo de 15 días hábiles. Al respecto interesa contar con una orientación de la autoridad respecto de la respuesta que se debe dar, dado que no se cuenta con todos los antecedentes requeridos, lo que genera dudas de como formalizar la respuesta, así como también establecer un mecanismo que permita generar la información que se requiere y de la cual hoy carecemos,","Se enviará invitación por correo electrónico para unirse a la videoconferencia a través de Google Meet.","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034276721","aw0034276721","Monitoreos de Ruido sector Altovalsol.","Oficina Coquimbo","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034278361","aw0034278361","Estimado Superintendente: Solicitamos obtener respuesta al oficio #022 enviado por el Intendente Harry Jürgensen Caesar de la Región de los Lagos el 6 de enero del 2020. El oficio tiene como finalidad presentar el Diseño e implementación de Plataforma de Actualización de Datos Econosociamb de la Región de los Lagos. El objetivo es poder coordinar por mail, videoconferencia, llamada o reunión presencial el acceso a la información que no tenga el carácter de reservados y que ustedes tengan a nivel Institucional solamente de la Región de los Lagos, sus provincias y/o sus 30 comunas. Así evaluar la firma de convenio para el acceso a la información Regional. Esta información sería obtenida y publicada en nuestra plataforma de datos Econosociamb. Favor dar respuesta al oficio mediante correo electrónico a jvera@goreloslagos.cl y victor.aravena@biosoft.cl. La reunión y el acta de la misma es condición para dar respuesta al oficio enviado por el Gobierno Regional. Atentamente, Víctor Aravena","https://meet.google.com/eau-jjzg-rsw?hs=122&authuser=0 Esta reunión será atendida por Sebastián Elgueta, Jefe Departamento Gestión de la Información.","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034278391","aw0034278391","Estimado Superintendente. Solicitamos obtener respuesta al oficio #022 enviado por el Intendente Harry Jürgensen Caesar de la Región de los Lagos el 6 de enero del 2020. El oficio tiene como finalidad presentar el Diseño e implementación de Plataforma de Actualización de Datos Econosociamb de la Región de los Lagos. El objetivo es poder coordinar por mail, videoconferencia, llamada o reunión presencial el acceso a la información que no tenga el carácter de reservados y que ustedes tengan a nivel Institucional solamente de la Región de los Lagos, sus provincias y/o sus 30 comunas. Así evaluar la firma de convenio para el acceso a la información Regional. Esta información sería obtenida y publicada en nuestra plataforma de datos Econosociamb. Favor dar respuesta al oficio mediante correo electrónico a jvera@goreloslagos.cl y victor.aravena@biosoft.cl Si su Institución dispone de una plataforma web de repositorio de documentos o de una plataforma web de datos abiertos nuestra consulta es poder acceder a ella mediante el uso de sus archivos excel o API y donde podamos delimitar los datos a la Región de los Lagos, sus provincias y sus comunas. En caso que sean archivos PDF, Words o similares poder acceder a estos archivos en otro formato que garantice el acceso al dato. En el caso de no tener información necesitamos su respuesta formal al oficio adjuntando este archivo vía correo electrónico. Atentamente, Víctor Aravena","Teatinos 280, Piso 8. Esta reunión fue encomendada a don Sebastián Elgueta, Jefe Departamento Gestión de la Información.","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034278631","aw0034278631","Solicitud para someter a la Planta al Procedimiento de Calificación de fuente emisora de residuos industriales líquidos, conforme lo establece el DS. N° 90/2000. Antecedentes presentados con fecha 12 de mayo del presente a través de la oficina de partes de la SMA.","Videoconferencia","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034278711","aw0034278711","Empresa informa estado y acciones del PDC Rol D-020-2018, PTAS de Panguipulli.","Sala Reuniones Oficina Regional de Los Ríos, Yerbas Buenas N° 170, Valdivia.","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034279041","aw0034279041","Programa de Cumplimiento en ejecución por parte de CMP: evaluación del primer año de ejecución, inversiones realizadas, estado general de cumplimiento, riesgos identificados para acciones en materia de emisiones y calidad del aire y medidas adicionales de control","Unirse a Hangouts Meet meet.google.com/qdz-ynot-hes","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034279551","aw0034279551","Conocer avances de la tramitación del programa de cumplimiento SMA.","https://meet.google.com/jhz-evph-fby?hs=122&authuser=0","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. -  Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034280561","aw0034280561","Se requiere audiencia con el Sr. Ibarra, en lo posible dentro de la semana siguiente, cuyo objetivo es ver temas ambientales de Minera Los Pelambres. Agradecemos vuestra disponibilidad, saludos cordiales","Teatinos 280 piso 9","Celebración, modificación o terminación a cualquier título, de contratos que realicen los sujetos pasivos y que sean necesarios para su funcionamiento. - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034284191","aw0034284191","Plantel Porcino de 10 mil Madres San Agustín del Arbolito","Unirse a Hangouts Meet meet.google.com/qdz-ynot-hes","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0034284231","aw0034284231","Procedimientos administrativos de esta Superintendencia y solicitud realizada con fecha 12 de junio de 2020.","https://meet.google.com/oox-aaqt-gjz","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0044263481","aw0044263481","Difusión Plan de Cierre Temporal.- Se trató el tema indicado en la solicitud. Participan de la reunión via TEAMS Srta. Andrea Cristina Oyarzún Fica; los Sres. Marcelo Herrera Pérez; Marcos Cuevas Benavides; Claudio Aguirre Ramírez Director Regional y Gabriel Galleguillos Palma Jurídico del Sea regón de Aysén.","se realizara via TEAMS","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0044264071","aw0044264071","Se aclararon observaciones con relación al PAS 149 en le marco de la Evaluación Ambiental del proyecto ""Planta Fotovoltaica Cóndor"". Participaron funcionarios de CONAF y SAG Región de O'Higgins.","Microsoft teams","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0044264841","aw0044264841","La reunión consisto en la tramitación y resolución de recurso de reclamación Hijuelas Quilín. Últimos pronunciamientos de la SEREMI de Transportes y Subsecretaría de Desarrollo Social Asisten de Dirección Ejecutiva Hernán Brücher, Director Ejecutivo Genoveva Razeto, Jefa (S) División Jurídica Amelia Sagredo, Jefa Departamento de Reclamación","Skype Personal","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0044264851","aw0044264851","La reunión consistió en revisar y discutir Carta N° 2020061036 de fecha 12/05/2020 del SEA de la Región de O’Higgins, que se pronunció sobre solicitud de rectificación de la RCA N° 51/2017 “Nueva Línea de Envasado de Vital Aguas S.A. Asisten de Dirección Ejecutiva Hernán Brücher, Director Ejecutivo Genoveva Razeto, Jefa (S) División Jurídica Paola Basaure, Jefa División de Evaluación Ambiental y Participación Ciudadana","Skype Personal","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0044265181","aw0044265181","La empresa FRV Services Chile informa sobre una iniciativa de proyecto eólico en la comuna de Tomé, de la región del Biobío . Desea conocer las impresiones del Servicio de Evaluación Ambiental. Participó en la reunión el evaluador don Javier Monsalves.","oficinas","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw0044265611","aw0044265611","Etapas Desarrollo DIA proyecto Av.Ossa Nota: En la reunión participó Sebastian Cruz, profesional SEA RM","Domicilio Sujeto Pasivo (Teletrabajo)","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2020,2
