idProceso;Nombre Proceso;IDInstitucion;Nombre Institucion;FechaNotificacion;Puntaje
92;"Primer proceso de fiscalización a los Hospitales AR";"1f603745-a109-e211-b576-00155d01e500";"HOSPITAL REGIONAL DE RANCAGUA";06-09-2011;0,791400
92;"Primer proceso de fiscalización a los Hospitales AR";"15603745-a109-e211-b576-00155d01e500";"HOSPITAL REGIONAL DR. LAUTARO NAVARRO DE PUNTA ARENAS";06-09-2011;0,815600
92;"Primer proceso de fiscalización a los Hospitales AR";"15603745-a109-e211-b576-00155d01e500";"HOSPITAL REGIONAL DR. LAUTARO NAVARRO DE PUNTA ARENAS";12-09-2011;0,815600
92;"Primer proceso de fiscalización a los Hospitales AR";"3b603745-a109-e211-b576-00155d01e500";"HOSPITAL REGIONAL HERNÁN HENRIQUEZ DE  TEMUCO";07-09-2011;0,803700
92;"Primer proceso de fiscalización a los Hospitales AR";"29603745-a109-e211-b576-00155d01e500";"HOSPITAL SAN CAMILO";06-09-2011;0,761400
92;"Primer proceso de fiscalización a los Hospitales AR";"01603745-a109-e211-b576-00155d01e500";"HOSPITAL SAN JOSÉ DE MELIPILLA";15-09-2011;0,737200
92;"Primer proceso de fiscalización a los Hospitales AR";"f35f3745-a109-e211-b576-00155d01e500";"HOSPITAL SAN JOSÉ DE SANTIAGO";12-09-2011;0,780300
92;"Primer proceso de fiscalización a los Hospitales AR";"49603745-a109-e211-b576-00155d01e500";"HOSPITAL SAN JUAN DE DIOS DE CURICÓ";06-09-2011;0,810500
92;"Primer proceso de fiscalización a los Hospitales AR";"47603745-a109-e211-b576-00155d01e500";"HOSPITAL SAN JUAN DE DIOS DE LA SERENA";06-09-2011;0,797700
92;"Primer proceso de fiscalización a los Hospitales AR";"2b603745-a109-e211-b576-00155d01e500";"HOSPITAL SAN JUAN DE DIOS DE SAN FERNANDO";06-09-2011;0,802500
92;"Primer proceso de fiscalización a los Hospitales AR";"cd5f3745-a109-e211-b576-00155d01e500";"HOSPITAL SAN JUAN DE DIOS DE SANTIAGO";06-09-2011;0,694500
92;"Primer proceso de fiscalización a los Hospitales AR";"fb5f3745-a109-e211-b576-00155d01e500";"HOSPITAL SAN JUAN DE DIOS LOS ANDES";12-09-2011;0,604800
92;"Primer proceso de fiscalización a los Hospitales AR";"1b603745-a109-e211-b576-00155d01e500";"HOSPITAL SAN MARTÍN DE QUILLOTA";12-09-2011;0,806600
92;"Primer proceso de fiscalización a los Hospitales AR";"bd5f3745-a109-e211-b576-00155d01e500";"HOSPITAL SAN PABLO DE COQUIMBO";06-09-2011;0,826800
92;"Primer proceso de fiscalización a los Hospitales AR";"db5f3745-a109-e211-b576-00155d01e500";"HOSPITAL SANTIAGO ORIENTE DR. LUIS TISNÉ BROUSSE";06-09-2011;0,899300
92;"Primer proceso de fiscalización a los Hospitales AR";"3d603745-a109-e211-b576-00155d01e500";"HOSPITAL TOMÉ";06-09-2011;0,736600
92;"Primer proceso de fiscalización a los Hospitales AR";"3d603745-a109-e211-b576-00155d01e500";"HOSPITAL TOMÉ";12-09-2011;0,736600
92;"Primer proceso de fiscalización a los Hospitales AR";"d75f3745-a109-e211-b576-00155d01e500";"HOSPITAL VICTOR RUIZ DE LOS ANGELES";06-09-2011;0,810000
92;"Primer proceso de fiscalización a los Hospitales AR";"43603745-a109-e211-b576-00155d01e500";"HOSPITAL VICTORIA";12-09-2011;0,737800
92;"Primer proceso de fiscalización a los Hospitales AR";"0d603745-a109-e211-b576-00155d01e500";"INSTITUO PEDRO AGUIRRE CERDA";07-09-2011;0,773700
92;"Primer proceso de fiscalización a los Hospitales AR";"05603745-a109-e211-b576-00155d01e500";"INSTITUTO DE NEUROCIRUGÍA DR. A. ASENJO";06-09-2011;0,672600
92;"Primer proceso de fiscalización a los Hospitales AR";"f15f3745-a109-e211-b576-00155d01e500";"INSTITUTO NACIONAL DEL CÁNCER";06-09-2011;0,700100
92;"Primer proceso de fiscalización a los Hospitales AR";"0f603745-a109-e211-b576-00155d01e500";"INSTITUTO NACIONAL ENF. RESPIRATORIAS Y CIRUGÍA TORAX";06-09-2011;0,906300
92;"Primer proceso de fiscalización a los Hospitales AR";"51603745-a109-e211-b576-00155d01e500";"INSTITUTO NACIONAL GERIATRICO DE SANTIAGO";07-09-2011;0,775800
92;"Primer proceso de fiscalización a los Hospitales AR";"21603745-a109-e211-b576-00155d01e500";"INSTITUTO PSIQUIATRICO DR. JOSÉ HOWWITZ";06-09-2011;0,938600
92;"Primer proceso de fiscalización a los Hospitales AR";"21603745-a109-e211-b576-00155d01e500";"INSTITUTO PSIQUIATRICO DR. JOSÉ HOWWITZ";12-09-2011;0,938600
92;"Primer proceso de fiscalización a los Hospitales AR";"35603745-a109-e211-b576-00155d01e500";"INSTITUTO TRAUMATOLÓGICO DR TEODORO GEBAUER";06-09-2011;0,784900
102;"Poceso de Fiscalizacion a las 16 Universidades 2011";"27583745-a109-e211-b576-00155d01e500";"UNIVERSIDAD ARTURO PRAT";11-11-2011;0,152400
102;"Poceso de Fiscalizacion a las 16 Universidades 2011";"0f583745-a109-e211-b576-00155d01e500";"UNIVERSIDAD DE ANTOFAGASTA";11-11-2011;0,069000
102;"Poceso de Fiscalizacion a las 16 Universidades 2011";"11583745-a109-e211-b576-00155d01e500";"UNIVERSIDAD DE ATACAMA";11-11-2011;0,281700
102;"Poceso de Fiscalizacion a las 16 Universidades 2011";"19583745-a109-e211-b576-00155d01e500";"UNIVERSIDAD DE CHILE";11-11-2011;0,187900
102;"Poceso de Fiscalizacion a las 16 Universidades 2011";"1f583745-a109-e211-b576-00155d01e500";"UNIVERSIDAD DE LA FRONTERA";11-11-2011;0,109200
102;"Poceso de Fiscalizacion a las 16 Universidades 2011";"13583745-a109-e211-b576-00155d01e500";"UNIVERSIDAD DE LA SERENA";11-11-2011;0,175500
102;"Poceso de Fiscalizacion a las 16 Universidades 2011";"29583745-a109-e211-b576-00155d01e500";"UNIVERSIDAD DE LOS LAGOS";11-11-2011;0,222100
102;"Poceso de Fiscalizacion a las 16 Universidades 2011";"21583745-a109-e211-b576-00155d01e500";"UNIVERSIDAD DE MAGALLANES";11-11-2011;0,150000
102;"Poceso de Fiscalizacion a las 16 Universidades 2011";"23583745-a109-e211-b576-00155d01e500";"UNIVERSIDAD DE PLAYA ANCHA";11-11-2011;0,364000
102;"Poceso de Fiscalizacion a las 16 Universidades 2011";"17583745-a109-e211-b576-00155d01e500";"UNIVERSIDAD DE SANTIAGO DE CHILE";11-11-2011;0,199400
102;"Poceso de Fiscalizacion a las 16 Universidades 2011";"1b583745-a109-e211-b576-00155d01e500";"UNIVERSIDAD DE TALCA";11-11-2011;0,090900
102;"Poceso de Fiscalizacion a las 16 Universidades 2011";"0d583745-a109-e211-b576-00155d01e500";"UNIVERSIDAD DE TARAPACÁ";11-11-2011;0,108400
102;"Poceso de Fiscalizacion a las 16 Universidades 2011";"15583745-a109-e211-b576-00155d01e500";"UNIVERSIDAD DE VALPARAÍSO";11-11-2011;0,083000
102;"Poceso de Fiscalizacion a las 16 Universidades 2011";"1d583745-a109-e211-b576-00155d01e500";"UNIVERSIDAD DEL BÍO BÍO";11-11-2011;0,388900
102;"Poceso de Fiscalizacion a las 16 Universidades 2011";"5d5c3745-a109-e211-b576-00155d01e500";"UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACIÓN (UMCE)";11-11-2011;0,093600
102;"Poceso de Fiscalizacion a las 16 Universidades 2011";"25583745-a109-e211-b576-00155d01e500";"UNIVERSIDAD TECNOLÓGICA METROPOLITANA (UTEM)";11-11-2011;0,595300
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"c3573745-a109-e211-b576-00155d01e500";"AGENCIA DE COOPERACIÓN INTERNACIONAL (AGCI)";30-12-2011;0,975000
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"ad573745-a109-e211-b576-00155d01e500";"AGENCIA NACIONAL DE INTELIGENCIA";28-12-2011;0,990100
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"51583745-a109-e211-b576-00155d01e500";"ARMADA DE CHILE";29-12-2011;0,991000
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"65583745-a109-e211-b576-00155d01e500";"CAJA DE PREVISIÓN DE LA DEFENSA NACIONAL (CAPREDENA)";28-12-2011;0,954900
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"55583745-a109-e211-b576-00155d01e500";"CARABINEROS DE CHILE";29-12-2011;1,000000
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"c1583745-a109-e211-b576-00155d01e500";"CENTRAL DE ABASTECIMIENTO DEL SISTEMA NACIONAL DE SERVICIOS DE SALUD (CENABAST)";29-12-2011;0,858800
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"c9583745-a109-e211-b576-00155d01e500";"CENTRO DE REFERENCIA DE SALUD DE PEÑALOLEN CORDILLERA ORIENTE";29-12-2011;0,900000
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"c7583745-a109-e211-b576-00155d01e500";"CENTRO DE REFERENCIA DE SALUD MAIPÚ";29-12-2011;0,891800
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"09583745-a109-e211-b576-00155d01e500";"COMISIÓN ADMINISTRADORA DEL SISTEMA DE CRÉDITOS PARA ESTUDIOS SUPERIORES (INGRESA)";29-12-2011;1,000000
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"0b593745-a109-e211-b576-00155d01e500";"COMISIÓN CHILENA DE ENERGÍA NUCLEAR (CCHEN)";30-12-2011;0,971400
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"09593745-a109-e211-b576-00155d01e500";"COMISIÓN CHILENA DEL COBRE (COCHILCO)";30-12-2011;1,000000
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"0b583745-a109-e211-b576-00155d01e500";"COMISIÓN NACIONAL DE ACREDITACIÓN";30-12-2011;0,947500
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"0b583745-a109-e211-b576-00155d01e500";"COMISIÓN NACIONAL DE ACREDITACIÓN";28-12-2011;0,947500
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"9b573745-a109-e211-b576-00155d01e500";"COMISIÓN NACIONAL DE ENERGÍA (CNE)";28-12-2011;0,994400
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"ff573745-a109-e211-b576-00155d01e500";"COMISIÓN NACIONAL DE INVESTIGACIÓN CIENTÍFICA Y TECNOLÓGICA (CONICYT)";28-12-2011;0,856800
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"93583745-a109-e211-b576-00155d01e500";"COMISIÓN NACIONAL DE RIEGO";28-12-2011;0,814600
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"c15f3745-a109-e211-b576-00155d01e500";"COMISIÓN SISTEMA NACIONAL DE CERTIFICACIÓN DE COMPETENCIAS LABORALES (CHILEVALORA)";29-12-2011;1,000000
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"db573745-a109-e211-b576-00155d01e500";"COMITÉ DE INVERSIONES EXTRANJERAS";30-12-2011;0,975000
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"fd573745-a109-e211-b576-00155d01e500";"CONSEJO DE CALIFICACION CINEMATOGRÁFICA";29-12-2011;0,955800
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"ef573745-a109-e211-b576-00155d01e500";"CONSEJO DE DEFENSA DEL ESTADO (CDE)";29-12-2011;0,967900
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"05583745-a109-e211-b576-00155d01e500";"CONSEJO DE RECTORES";28-12-2011;0,850800
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"a15f3745-a109-e211-b576-00155d01e500";"CONSEJO NACIONAL DE EDUCACION";29-12-2011;0,932700
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"9f573745-a109-e211-b576-00155d01e500";"CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)";29-12-2011;0,900000
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"3f593745-a109-e211-b576-00155d01e500";"CONSEJO NACIONAL DE TELEVISIÓN (CNTV)";30-12-2011;0,987500
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"3d583745-a109-e211-b576-00155d01e500";"CORPORACION DE ASISTENCIA JUDICIAL DE LA REGIÓN DE VALPARAÍSO";28-12-2011;0,994400
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"41583745-a109-e211-b576-00155d01e500";"CORPORACION DE ASISTENCIA JUDICIAL DE LA REGIÓN DEL BIO BIO";28-12-2011;0,996200
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"3f583745-a109-e211-b576-00155d01e500";"CORPORACION DE ASISTENCIA JUDICIAL DE LA REGIÓN METROPOLITANA";28-12-2011;0,939000
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"3b583745-a109-e211-b576-00155d01e500";"CORPORACION DE ASISTENCIA JUDICIAL REGIONES DE TARAPACÁ Y ANTOFAGASTA";28-12-2011;0,986800
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"d1573745-a109-e211-b576-00155d01e500";"CORPORACIÓN DE FOMENTO DE LA PRODUCCIÓN (CORFO)";30-12-2011;1,000000
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"4b593745-a109-e211-b576-00155d01e500";"CORPORACIÓN NACIONAL DE DESARROLLO INDÍGENA (CONADI)";30-12-2011;0,861700
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"91583745-a109-e211-b576-00155d01e500";"CORPORACIÓN NACIONAL FORESTAL (CONAF)";28-12-2011;0,979000
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"69583745-a109-e211-b576-00155d01e500";"DEFENSA CIVIL DE CHILE";28-12-2011;0,936900
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"37583745-a109-e211-b576-00155d01e500";"DEFENSORIA PENAL PÚBLICA";28-12-2011;0,988300
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"7f583745-a109-e211-b576-00155d01e500";"DIRECCIÓN DE AEROPUERTOS DEL MINISTERIO DE OBRAS PÚBLICAS";27-12-2011;0,980000
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"75583745-a109-e211-b576-00155d01e500";"DIRECCIÓN DE ARQUITECTURA DEL MINISTERIO DE OBRAS PÚBLICAS";27-12-2011;0,856700
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"fb573745-a109-e211-b576-00155d01e500";"DIRECCIÓN DE BIBLIOTECAS, ARCHIVOS Y MUSEOS (DIBAM)";30-12-2011;1,000000
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"f3573745-a109-e211-b576-00155d01e500";"DIRECCIÓN DE COMPRAS Y CONTRATACIÓN PÚBLICA (CHILECOMPRAS)";29-12-2011;0,897700
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"71583745-a109-e211-b576-00155d01e500";"DIRECCIÓN DE CONTABILIDAD Y FINANZAS DEL MINISTERIO DE OBRAS PÚBLICAS";27-12-2011;0,867300
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"77583745-a109-e211-b576-00155d01e500";"DIRECCIÓN DE OBRAS HIDRÁULICAS DEL MINISTERIO DE OBRAS PÚBLICAS";27-12-2011;0,987500
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"7b583745-a109-e211-b576-00155d01e500";"DIRECCIÓN DE OBRAS PORTUARIAS DEL MINISTERIO DE OBRAS PÚBLICAS";28-12-2011;0,987500
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"7d583745-a109-e211-b576-00155d01e500";"DIRECCIÓN DE PLANEAMIENTO DEL MINISTERIO DE OBRAS PÚBLICAS";27-12-2011;0,890000
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"e1573745-a109-e211-b576-00155d01e500";"DIRECCION DE PRESUPUESTOS (DIPRES)";29-12-2011;0,967900
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"67583745-a109-e211-b576-00155d01e500";"DIRECCIÓN DE PREVISIÓN DE CARABINEROS DE CHILE (DIPRECA)";30-12-2011;0,983800
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"79583745-a109-e211-b576-00155d01e500";"DIRECCIÓN DE VIALIDAD DEL MINISTERIO DE OBRAS PÚBLICAS";28-12-2011;0,976700
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"a9583745-a109-e211-b576-00155d01e500";"DIRECCIÓN DEL TRABAJO";29-12-2011;0,890300
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"61583745-a109-e211-b576-00155d01e500";"DIRECCIÓN GENERAL DE AERONAÚTICA CIVIL";29-12-2011;0,965500
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"81583745-a109-e211-b576-00155d01e500";"DIRECCIÓN GENERAL DE AGUAS (DGA)";27-12-2011;0,992300
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"ab583745-a109-e211-b576-00155d01e500";"DIRECCIÓN GENERAL DE CRÉDITO PRENDARIO";30-12-2011;0,984000
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"63583745-a109-e211-b576-00155d01e500";"DIRECCIÓN GENERAL DE MOVILIZACIÓN NACIONAL";29-12-2011;0,994400
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"6f583745-a109-e211-b576-00155d01e500";"DIRECCIÓN GENERAL DE OBRAS PÚBLICAS DEL MINISTERIO DE OBRAS PÚBLICAS";28-12-2011;0,997200
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"bd573745-a109-e211-b576-00155d01e500";"DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES (DIRECON)";30-12-2011;1,000000
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"5d583745-a109-e211-b576-00155d01e500";"DIRECCIÓN GENERAL DEL TERRITORIO MARÍTIMO Y DE MARINA MERCANTE (DIRECTEMAR)";29-12-2011;0,983500
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"bf573745-a109-e211-b576-00155d01e500";"DIRECCIÓN NACIONAL DE FRONTERAS Y LIMITES (DIFROL)";30-12-2011;0,996800
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"f1573745-a109-e211-b576-00155d01e500";"DIRECCIÓN NACIONAL DEL SERVICIO CIVIL";30-12-2011;0,880600
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"4f583745-a109-e211-b576-00155d01e500";"EJÉRCITO DE CHILE";28-12-2011;0,973900
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"975f3745-a109-e211-b576-00155d01e500";"ESTADO MAYOR CONJUNTO";29-12-2011;1,000000
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"73583745-a109-e211-b576-00155d01e500";"FISCALÍA DEL MINISTERIO DE OBRAS PÚBLICAS";28-12-2011;0,994400
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"d5573745-a109-e211-b576-00155d01e500";"FISCALÍA NACIONAL ECONÓMICA (FNE)";30-12-2011;0,868900
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"4d593745-a109-e211-b576-00155d01e500";"FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)";30-12-2011;0,953600
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"bd583745-a109-e211-b576-00155d01e500";"FONDO NACIONAL DE SALUD (FONASA)";29-12-2011;0,890200
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"53583745-a109-e211-b576-00155d01e500";"FUERZA AÉREA DE CHILE";29-12-2011;0,994800
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"2f583745-a109-e211-b576-00155d01e500";"GENDARMERÍA DE CHILE";30-12-2011;0,989200
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"a75c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE ANTOFAGASTA";26-12-2011;0,982000
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"db5c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE ARAUCO";26-12-2011;0,922800
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"9f5c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE ARICA";26-12-2011;0,943900
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"ef5c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE AYSÉN";26-12-2011;0,931500
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"d75c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE BÍO-BÍO";26-12-2011;0,995800
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"c75c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE CACHAPOAL";26-12-2011;0,990900
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"075d3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE CAPITÁN PRAT";26-12-2011;0,945200
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"cb5c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE CARDENAL CARO";26-12-2011;0,972700
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"d35c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE CAUQUENES";26-12-2011;0,904300
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"df5c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE CAUTÍN";27-12-2011;1,000000
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"fb5c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE CHACABUCO";26-12-2011;0,946800
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"ad5c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE CHAÑARAL";26-12-2011;0,940100
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"e95c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE CHILOÉ";26-12-2011;0,810500
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"b75c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE CHOAPA";26-12-2011;0,916600
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"c95c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE COLCHAGUA";26-12-2011;0,957200
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"d95c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE CONCEPCIÓN";26-12-2011;0,997700
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"af5c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE COPIAPÓ";26-12-2011;0,996100
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"fd5c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE CORDILLERA";26-12-2011;1,000000
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"ed5c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE COYHAIQUE";26-12-2011;0,990000
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"cd5c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE CURICÓ";26-12-2011;1,000000
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"a95c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE EL LOA";26-12-2011;0,954400
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"b35c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE ELQUI";26-12-2011;0,996100
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"f15c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE GENERAL CARRERA";29-12-2011;1,000000
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"b15c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE HUASCO";29-12-2011;0,985700
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"a35c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE IQUIQUE";27-12-2011;0,982900
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"c55c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE ISLA DE PASCUA";29-12-2011;0,985700
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"f95c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE LA ANTÁRTICA CHILENA";29-12-2011;0,971100
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"b55c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE LIMARÍ";29-12-2011;1,000000
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"d15c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE LINARES";29-12-2011;1,000000
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"e75c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE LLANQUIHUE";29-12-2011;0,914900
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"bf5c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE LOS ANDES";29-12-2011;1,000000
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"f55c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE MAGALLANES";29-12-2011;0,985700
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"ff5c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE MAIPO";26-12-2011;0,875200
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"dd5c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE MALLECO";26-12-2011;0,991900
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"035d3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE MELIPILLA";26-12-2011;0,984700
103;"Poceso de Fiscalizacion a las 267 OAC 2010 + 57 HAR";"d55c3745-a109-e211-b576-00155d01e500";"GOBERNACIÓN PROVINCIAL DE ÑUBLE";26-12-2011;0,891900
