"codigoViaje","destino","pasivo","codigoPasivo","organismo","IdOrPortal","cargo","fechaInicio","fechaTermino","descripcion","costo","financistas"
"am0051954482","las juntas, region ix - chile","Rodrigo Andrés Planella Mujica","AM0052999","DIRECCIÓN DE ARQUITECTURA DEL MINISTERIO DE OBRAS PÚBLICAS","am005","Director Regional Dirección de Arquitectura Región de Aysén",2015-03-05,2015-03-06,"core - ",107386,"   MINISTERIO DE OBRAS PUBLICAS - "
"ao0011942062","MEXICO","Tito Pizarro Quevedo","AO00115780","SUBSECRETARÍA DE SALUD PÚBLICA ","ao001","Jefe División de Políticas Públicas Saludables y Promoción - DIPOL SSP",2015-03-03,2015-03-06,"Congreso de Investigación de Salud - ",0,"   S/I - "
"ao0012239702","Copiapó","Anselmo Antonio Cancino Sepulveda","AO00115668","SUBSECRETARÍA DE SALUD PÚBLICA ","ao001","Jefe Departamento de Promoción de la Salud - DIPOL SSP",2015-01-28,2015-01-31,"JORNADA DE TRABAJO - ",121387,"   MINISTERIO DE SALUD - "
"ao0012239722","La Serena","Anselmo Antonio Cancino Sepulveda","AO00115668","SUBSECRETARÍA DE SALUD PÚBLICA ","ao001","Jefe Departamento de Promoción de la Salud - DIPOL SSP",2015-03-25,2015-03-27,"REUNION TECNICA - ",121387,"   MINISTERIO DE SALUD - "
"ao0012239732","La Serena","Anselmo Antonio Cancino Sepulveda","AO00115668","SUBSECRETARÍA DE SALUD PÚBLICA ","ao001","Jefe Departamento de Promoción de la Salud - DIPOL SSP",2015-03-31,2015-03-31,"REUNION DE TRABAJO - ",20231,"   MINISTERIO DE SALUD - "
"ao0322227332","SERVICIO DE SALUS ARAUCANIA SUR","Jeannette Del Carmen Curaqueo Queupil","AO0324761","SERVICIO DE SALUD ARAUCANÍA SUR","ao032","Sub Directora Administrativa Hospital Pitrufquén",2015-02-04,2015-02-04,"REUNIÓN NACIONALIZACIÓN HOSPITAL - ",20231,"   HOSPITAL PITRUFQUEN - "
"ao0322227342","SERVICIO DE SALUS ARAUCANIA SUR","Jeannette Del Carmen Curaqueo Queupil","AO0324761","SERVICIO DE SALUD ARAUCANÍA SUR","ao032","Sub Directora Administrativa Hospital Pitrufquén",2015-02-06,2015-02-06,"REUNIÓN NORMALIZACIÓN - ",20231,"   HOSPITAL PITRUFQUEN - "
"ao0322227362","SERVICIO DE SALUS ARAUCANIA SUR","Jeannette Del Carmen Curaqueo Queupil","AO0324761","SERVICIO DE SALUD ARAUCANÍA SUR","ao032","Sub Directora Administrativa Hospital Pitrufquén",2015-03-17,2015-03-17,"INDUCCIÓN AREA FINANZAS - ",20231,"   HOSPITAL PITRUFQUEN - "
"ao0322227372","SERVICIO DE SALUS ARAUCANIA SUR","Jeannette Del Carmen Curaqueo Queupil","AO0324761","SERVICIO DE SALUD ARAUCANÍA SUR","ao032","Sub Directora Administrativa Hospital Pitrufquén",2015-03-19,2015-03-19,"INDUCCIÓN - ",20231,"   HOSPITAL PITRUFQUEN - "
"ao0322227622","SERVICIO DE SALUD ARAUCANIA SUR","Pedro Pablo Valenzuela Quijada","AO0324741","SERVICIO DE SALUD ARAUCANÍA SUR","ao032","Director Hospital Pitrufquén",2015-03-26,2015-03-26,"REUNION DSSAS - ",0,"   S/I - "
"ao0322227752","SERVICIO DE SALUD ARAUCANIA SUR","Jeannette Del Carmen Curaqueo Queupil","AO0324761","SERVICIO DE SALUD ARAUCANÍA SUR","ao032","Sub Directora Administrativa Hospital Pitrufquén",2015-03-26,2015-03-26,"reunion dssas - ",0,"   S/I - "
"ba001206062","Puerto Aysén","Guido Gustavo Mardones Ksilinguer","BA0012754","SUBSECRETARIA DEL DEPORTE","ba001","Secretario(a) Regional Ministerial Aysén",2015-03-24,2015-03-24,"Reunión de Dideco - ",4767,"   MINISTERIO DEL DEPORTE - "
"ba0014582","Montevideo-Uruguay","Nicole Alejandra Sáez Pañero","BA00191","SUBSECRETARIA DEL DEPORTE","ba001","Subsecretaria",2015-01-20,2015-02-21,"Comisión de Servicio con motivo de la realización de la reunión de coordinación del traspaso de la Presidencia del Consude a nuestro País. - ",916483,"   MINISTERIO DE DEPORTES DE CHILE -     Subsecretaría del Deporte - "
"ba0014592","Cartagena","Nicole Alejandra Sáez Pañero","BA00191","SUBSECRETARIA DEL DEPORTE","ba001","Subsecretaria",2015-01-03,2015-01-03,"Actividad ""Verano Para Todos"" - ",48427,"   Subsecretaría del Deporte -     Ministerio del Deporte - "
"ba0014612","COPIAPO","Nicole Alejandra Sáez Pañero","BA00191","SUBSECRETARIA DEL DEPORTE","ba001","Subsecretaria",2015-01-06,2015-01-08,"DAKAR 2015 - ",423399,"   Ministerio del Deporte -     Subsecretaría del Deporte - "
"ba0016282","VALPARAISO","Nicole Alejandra Sáez Pañero","BA00191","SUBSECRETARIA DEL DEPORTE","ba001","Subsecretaria",2015-03-20,2015-03-20,"Asiste al Aniversario de la Liga Maxi Basquetbol y visita a la Dirección Regional - ",49428,"   Subsecretaría del Deporte -   Ministerio del Deporte   - "
"ba0016302","VALPARAISO","Nicole Alejandra Sáez Pañero","BA00191","SUBSECRETARIA DEL DEPORTE","ba001","Subsecretaria",2015-03-11,2015-03-11,"Elección del nuevo presidente del Senado - ",47628,"   Subsecretaría del Deporte -   Ministerio del Deporte   - "
"mu0112023672","Cañete","Juana Uberlinda Barroeta Larrondo","MU01113231","MUNICIPALIDAD DE ARAUCO","mu011","Concejal(a)",2015-03-17,2015-03-17,"Arauco7 - ",30682,"   Municipalidad de Arauco - "
"mu0112023682","Lebu","Juana Uberlinda Barroeta Larrondo","MU01113231","MUNICIPALIDAD DE ARAUCO","mu011","Concejal(a)",2015-03-12,2015-03-12,"Arauco7 - ",30682,"   Municipalidad de Arauco - "
"mu0112023692","Curanilahue","Juana Uberlinda Barroeta Larrondo","MU01113231","MUNICIPALIDAD DE ARAUCO","mu011","Concejal(a)",2015-03-05,2015-03-05,"Arauco 7 - ",30682,"   Municipalidad de Arauco - "
"mu0112023702","Arica","Juana Uberlinda Barroeta Larrondo","MU01113231","MUNICIPALIDAD DE ARAUCO","mu011","Concejal(a)",2015-02-05,2015-02-13,"Elaboración Pladeco participativo - ",1538558,"   Municipalidad de Arauco - "
"mu0112023712","Tirúa","Juana Uberlinda Barroeta Larrondo","MU01113231","MUNICIPALIDAD DE ARAUCO","mu011","Concejal(a)",2015-01-08,2015-01-08,"Arauco7 - ",30682,"   Municipalidad de Arauco - "
"mu0112023722","Concepción","Juana Uberlinda Barroeta Larrondo","MU01113231","MUNICIPALIDAD DE ARAUCO","mu011","Concejal(a)",2015-01-04,2015-01-04,"Arauco7 - ",30682,"   Municipalidad de Arauco - "
"mu0112023782","Perú","SUSANA CRISTINA HERNANDEZ  ESPINOZA","MU01113326","MUNICIPALIDAD DE ARAUCO","mu011","Concejal(a)",2015-01-18,2015-01-24,"Planificación urbana y resguardo del patrimonio cultural - ",4723910,"   Municipalidad de Arauco - "
"mu1322288642","Sendai, Japon","Graciela Ortúzar Novoa","MU13213672","MUNICIPALIDAD DE LAMPA","mu132","Alcalde(sa)",2015-03-12,2015-03-19,"III conferencia mundial de desastres - ",2279322,"   Municipalidad de Lampa - "
"mu2741159652","Puerto Varas","CARLOS JAVIER SCHWALM URZÙA","MU27417012","MUNICIPALIDAD DE RÍO NEGRO","mu274","Alcalde(sa)",2015-03-30,2015-03-30,"Reunión con empresa por por matadero móvil S.A Ignacio Besoain, en calle lleman s/n Pto. Varas - ",19400," Carlos Javier Schwalm Urzúa   - "
"ao0412826362","CALAMA","Tamara Jorquera Vega","AO04140900","SECRETARÍA REGIONAL MINISTERIAL DE SALUD REGIÓN DE ANTOFAGASTA","ao041","Jefe Departamento Desarrollo Institucional",2015-03-18,2015-03-18,"COMETIDO INSTITUCIONAL - ",20231," TAMARA KARINA JORQUERA VEGA   - "
"mu0773279722","Castro","Rene Concha Gonzalez","MU07711462","MUNICIPALIDAD DE CUREPTO","mu077","Alcalde(sa)",2015-01-11,2015-01-18,"Curso de turismo sustentable y desarrollo turístico - ",0,"   S/I - "
"mu0773279772","Santiago","Rene Concha Gonzalez","MU07711462","MUNICIPALIDAD DE CUREPTO","mu077","Alcalde(sa)",2015-01-08,2015-01-09,"Comisión de servicio - ",0,"   S/I - "
"ab079501592","Santiago","Alejandro Aquiles Lara Vasquez","AB07915928","GOBIERNO REGIONAL REGIÓN DE COQUIMBO","ab079","Jefe División de Administración y Finanzas",2015-02-02,2015-02-05,"Asistir en representación del Gobierno Regional a audiencia por causa laboral Ángulo con Kras Construcciones.  Asistir a reunión en DIPRES. - ",260794,"   Gobierno Regional de Coquimbo - "
"ab079501632","Ovalle","Alejandro Aquiles Lara Vasquez","AB07915928","GOBIERNO REGIONAL REGIÓN DE COQUIMBO","ab079","Jefe División de Administración y Finanzas",2015-03-18,2015-03-18,"Participar en visita a terreno a Ovalle, donde se construirá el hospital. - ",30682,"   Gobierno Regional de Coquimbo - "
"ab09297632","COLCHANE","Christian  Zaines Correa","AB0921932","SERVICIO NACIONAL PARA LA PREVENCIÓN Y REHABILITACIÓN DEL CONSUMO DE DROGAS Y ALCOHOL (SENDA)","ab092","Director(a) regional de servicio público Tarapacá",2015-02-19,2015-02-19,"PRESENTAR AL NUEVO COORDINADOR DEL PREVIENE Y REUNION CON ALCALDE - ",30682,"   SENDA - "
"ab09297652","POZO ALMONTE","Christian  Zaines Correa","AB0921932","SERVICIO NACIONAL PARA LA PREVENCIÓN Y REHABILITACIÓN DEL CONSUMO DE DROGAS Y ALCOHOL (SENDA)","ab092","Director(a) regional de servicio público Tarapacá",2015-03-13,2015-03-13,"REUNION CON ALCALDE Y PRESENTACION EQUIPO COMUNAL - ",30682,"   SENDA - "
"ab09297682","PICA","Christian  Zaines Correa","AB0921932","SERVICIO NACIONAL PARA LA PREVENCIÓN Y REHABILITACIÓN DEL CONSUMO DE DROGAS Y ALCOHOL (SENDA)","ab092","Director(a) regional de servicio público Tarapacá",2015-03-18,2015-03-18,"PARTICIPAR EN ACTIVIDAD PREVEVNTIVA COMUNAL Y SOCIAL - ",30682,"   SENDA - "
"ac001132392","QUITO, ECUADOR","Heraldo Muñoz Valenzuela","AC001497","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Ministro de Relaciones Exteriores",2015-03-14,2015-03-14,"REUNION EXTRAORDINARIA DEL CONSEJO DE MINISTRAS Y MINISTROS DE RR.EE. DE UNASUR - ",149480,"   MINISTERIO DE RELACIONES EXTERIORES - "
"ac001135422","Madrid","Francisco Javier Bernales Errazuriz","AC001697","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Palestina",2015-03-19,2015-03-22,"Reunión de Embajadores.- - ",1128764,"   Ministerio de Relaciones Exteriores de Chile - "
"ac001137632","Madrid, España","Eduardo Escobar Marín","AC001712","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Jordania",2015-03-20,2015-03-21,"Participar en Reunión de Embajadores de Chile en Europa, Africa y Medio Oriente - ",1370699,"   Ministerio de Relaciones Exteriores de Chile - "
"ac001138612","Cartagena de Indias","Ricardo Navarrete Betanzo","AC001735","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Colombia",2015-03-06,2015-03-08,"Diálogos de Cartagena: La Cumbre Transpacífica - ",745434,"   Ministerio de Relaciones Exteriores - "
"ac001138652","Cartagena de Indias","Ricardo Navarrete Betanzo","AC001735","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Colombia",2015-03-13,2015-03-17,"Festival de Cine de Cartagena - ",974300,"   Ministerio de Relaciones Exteriores - "
"ac001174072","Valparaíso","Edgardo Riveros Marin","AC001463","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Subsecretario de Relaciones Exteriores",2015-03-31,2015-03-31,"Acompaña al Ministro de Relaciones Exteriores a la Comisión de Relaciones Exteriores de la Cámara de Diputados sobre ""Ley de Pesca"". - ",40827,"   Ministerio de Relaciones Exterirores -     Ministerio de Relaciones Exteriores - "
"ac001350202","Tallin Estonia","Eduardo Pablo Tapia Riepel","AC001747","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Finlandia",2015-02-25,2015-02-27,"Acompañar al Director Nacional del SERVEL Sr. Eduardo Charme para conocer el sistema de votación por internet (I-voting) en Estonia. Visitando la autoridad electoral, visitando locales de votación y el centro de cómputos - ",1467900,"   Ministerio RR.EE - "
"ac001361482","Boston","Juan Gabriel Valdés Soublette","AC001752","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Estados Unidos",2015-03-27,2015-03-29,"Segundo Encuentro de Chilenos estudiando Políticas Públicas - ",1159310,"   Ministerio de RR.EE. -     Ministerio RR.EE. - "
"ac001383502","Bergen, Noruega","Jose Miguel Cruz Sanchez","AC001706","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Noruega",2015-01-19,2015-01-20,"Visita a Centro Penitenciario para Jóvenes - ",617400,"   Ministerio de Relaciones Exteriores - "
"ac001383582","Islandia","Jose Miguel Cruz Sanchez","AC001706","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Noruega",2015-03-16,2015-03-19,"Viaje oficial para Presentar Cartas Credenciales al Presidente de Islandia - ",1459500,"   Ministerio de Relaciones Exteriores - "
"ac001383642","Madrid, España","Jose Miguel Cruz Sanchez","AC001706","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Noruega",2015-03-19,2015-03-22,"Asistir a Reunión de Embajadores acreditados en Europa y el Medio Oriente - ",1537250,"   Miniseterio de Relaciones Exteriores -     Ministerio de Relaciones Exteriores - "
"ac001395942","Filadelfia","Juan Gabriel Valdés Soublette","AC001752","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Estados Unidos",2015-01-20,2015-01-20,"Visita Presidencial a Filadelfia - ",233918,"   Ministerio de RR.EE. - "
"ac0014172","Ciudad de México, México","Edgardo Riveros Marin","AC001463","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Subsecretario de Relaciones Exteriores",2015-01-14,2015-01-17,"Participar en Reunión de Consultas Políticas Chile-México - ",5752517,"   Ministerio de Relaciones Exteriores - "
"ac001433432","Madrid, España","Alex Geiger Soffia","AC0016792","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Marruecos",2015-03-19,2015-03-21,"Participación en Reunión de Embajadores. - ",863984,"   Ministerio de Relaciones Exteriores - "
"ac001443902","Santiago, Chile","Mariano Fernandez Amunategui","AC001713","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Alemania",2015-02-26,2015-03-03,"Llamado a Informar - ",3555529,"   Ministerio de RREE - "
"ac001443972","Bremen, Alemania","Mariano Fernandez Amunategui","AC001713","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Alemania",2015-01-26,2015-01-27,"Ceremonia oficial conmemoración 125 años Kühne &amp; Nagel. Cónsul Honorario de Chile en Bremen. - ",595285,"   Ministerio de RREE - "
"ac001444022","Madrid, España","Mariano Fernandez Amunategui","AC001713","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Alemania",2015-03-19,2015-03-21,"Reunión de Embajadores de Chile en Europa - ",794726,"   Ministerio de RREE - "
"ac001447302","Madrid","Hector Casanueva Ojeda","AC001702","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Mision OMC",2015-03-19,2015-03-21,"Reunión de trabajo con autoridades de la Cancillería de los Embajadores de Chile acreditados en Europa, Medio Oriente, Norte de África y algunos organismos internacionales. - ",698832,"   Ministerio Relaciones Exteriores de Chile -     ministerio de relaciones exteriores de chile - "
"ac001489592","Valencia","Francisco Marambio Vial","AC001730","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en España",2015-02-26,2015-03-01,"Visita oficial Comunidad Autonómica de Valencia - ",992736,"   Ministerio Relaciones Exteriores de Chile - "
"ac001490062","Santiago, Chile","Hector Casanueva Ojeda","AC001702","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Mision OMC",2015-02-18,2015-03-04,"Llamado a informar para preparar y participar en las reuniones de la visita oficial del Director General de la OMC y de la Secretaria Ejecutiva del Centro de Comercio Internacional a Chile. - ",3318601,"   Ministerio de Relaciones Exteriores de Chile - "
"ac0014982","Ginebra, Suiza - Cartagena de Indias, Colombia.","Edgardo Riveros Marin","AC001463","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Subsecretario de Relaciones Exteriores",2015-03-02,2015-03-08,"Segmento Alto Nivel 28º Sesión Consejo Derechos Humanos - Diálogos  de Cartagena - ",4902957,"   Ministerio de Relaciones Exteriores -     Ministerio de Relaciones Exteroires - "
"ac001500342","Madrid, España","Jose Goñi Carrasco","AC001720","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Suecia",2015-03-19,2015-03-22,"Reuniones de Embajadores en Madrid - ",926541,"   Ministerio de Relaciones Exteriores de Chile - "
"ac001500362","Riga, Letonia","Jose Goñi Carrasco","AC001720","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Suecia",2015-01-21,2015-01-23,"Actividades para celebrar el aniversario N° 94 del Reconocimiento Internacional de la República de Letonia - ",890223,"   Ministerio de Relaciones Exteriores de Chile - "
"ac001513102","Viena-Jlubliana-Viena","Mario Fernandez Baeza","AC001714","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Austria",2015-03-15,2015-03-16,"Presentación de Cartas Credenciales - ",604515,"   Ministerio de Relaciones Exteriores de Chile - "
"ac001513122","Viena-Madrid-Viena","Mario Fernandez Baeza","AC001714","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Austria",2015-03-19,2015-03-21,"Reunión de Embajadores de Chile en Europa - ",1035546,"   Ministerio de Relaciones Exteriores de Chile - "
"ac00156012","Santiago, Chile","Cristian Pedro Barros Melet","AC001695","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Mision ONU",2015-02-23,2015-02-28,"Llamado a informar para participar en la Reunión de Alto Nivel organizada por UN Women en conjunto con el Gobierno de Chile. - ",7133516,"   Ministerio de Relaciones Exteriores - "
"ac001581232","Santiago","Gabriel Ascencio Mansilla","AC001685","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Ecuador",2015-01-20,2015-01-24,"Viaje a Chile, Reunión de Embajadores, convocada por el Señor Ministro. el 22 y 23 de enero. - ",800,"   Ministerio de Relaciones Exteriores - "
"ac001581272","Imbabura y Carchi","Gabriel Ascencio Mansilla","AC001685","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Ecuador",2015-03-04,2015-03-06,"Visita a Ancianato, Visita a Gobernador de Imbabura Ing. Diego García Pozo, entrevistas Canal Universitario., Reunión con Alcalde de Tulcán Ing Julio Cesar Robles Guevara,Reunión con Prefecto del Carchi Ec Guillermo Herrera Villareal,Visita con Alcalde de Tulcán a Zonas Sísmicas, Almuerzo Alcaldía de Tulcán. - ",1192,"   Ministerio de Relaciones Exteriores - "
"ac00189202","JAPON","Armin Andereya Latorre","AC001225","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile ante la Misión de Chile en Viena",2015-03-09,2015-03-14,"VISITAR INSTALACIONES NUCLEARES DE JAPON - ",3020113,"   GOBIERNO DE JAPON - "
"ad021918872","Ecuador, Honduras y El Salvador","Rodolfo González Palaneck","AD02112779","SUBSECRETARIA DE DEFENSA","ad021","Jefe Departamento Cooperación ,Tratados y Acuerdos Internacionales",2015-03-08,2015-03-14,"Conducir reuniones de negociación con dichos países para definir los términos de referencia de la configuración del contingente que participa en la misión de estabilización de Naciones Unidas en Haití. - ",2934832,"   Subsecretaría de Defensa - "
"ad023625942","PUNTA ARENAS","Jorge Rodríguez Urria","AD023803","ESTADO MAYOR CONJUNTO","ad023","Director de la Dirección de Operaciones y Conducción Conjunta (DOPCON)",2015-02-04,2015-02-06,"VISITA PUNTA ARENAS CON EL SUBJEFE DE PLANES Y POLÍTICA DEL CUARTEL GENERAL DEL EJÉRCITO DE LIBERACIÓN POPULAR (ELP) DE CHINA, VICEALMIRANTE CEN XU - ",611493,"   ESTADO MAYOR CONJUNTO - "
"ad023625982","VALPARAÍS","Jorge Rodríguez Urria","AD023803","ESTADO MAYOR CONJUNTO","ad023","Director de la Dirección de Operaciones y Conducción Conjunta (DOPCON)",2015-03-11,2015-03-11,"AUDIENCIA CON EL COMANDANTE EN JEFE DE LA ARMADA - ",30682,"   ESTADO MAYOR CONJUNTO - "
"ad023626002","CONCÓN","Jorge Rodríguez Urria","AD023803","ESTADO MAYOR CONJUNTO","ad023","Director de la Dirección de Operaciones y Conducción Conjunta (DOPCON)",2015-03-16,2015-03-16,"PARTICIPAR EN LA CEREMONIA DE ANIVERSARIO DE LA AVIACIÓN NAVAL - ",30682,"   ESTADO MAYOR CONJUNTO - "
"ae003119772","Angol, IX Región","Marco Antonio Vásquez Ulloa","AE0032310","TESORERIA GENERAL DE LA REPUBLICA","ae003","Director Regional Tesorero Tesorería Regional Temuco",2015-03-19,2015-03-19,"Reunión Tesorería Provincial Angol seguimiento metas e indicadores gestión - ",0,"   Tesorería general de la república - "
"ah004425812","Copiapó","Fernando Hentzschel Martinez","AH00410093","CORPORACIÓN DE FOMENTO DE LA PRODUCCIÓN (CORFO)","ah004","Director Ejecutivo (S) Comité de Desarrollo de la Industria de la Energía Solar",2015-01-21,2015-01-21,"Asistir a la Exposición del Programa Estratégico de Especialización Inteligente Industria Solar - ",0,"   CORFO - "
"ah004454922","Región de La Araucanía y Región de Los Lagos","Fernando Hentzschel Martinez","AH00410093","CORPORACIÓN DE FOMENTO DE LA PRODUCCIÓN (CORFO)","ah004","Director Ejecutivo (S) Comité de Desarrollo de la Industria de la Energía Solar",2015-03-19,2015-03-20,"Asistir a la Cuenta Pública Anual del Ministerio de Energía - ",0,"   CORFO - "
"ah004905812","´Lima - Perú","Luis Felipe Oliva Diaz","AH00410928","CORPORACIÓN DE FOMENTO DE LA PRODUCCIÓN (CORFO)","ah004","Coordinador General de Inversión y Financiamiento",2015-03-09,2015-03-11,"Asiste a XLVI reunión de la Asamblea Ordinaria de accionistas de CAF, en Lima-Perú, en representación del Sr. Vicepresidente Ejecutivo de CORFO - ",1039906,"   CAF - "
"ah004906352","Washington, DC","Luis Felipe Oliva Diaz","AH00410928","CORPORACIÓN DE FOMENTO DE LA PRODUCCIÓN (CORFO)","ah004","Coordinador General de Inversión y Financiamiento",2015-01-21,2015-01-24,"participación en reunión del BID en los temas: Competencia en la Industria financiera /Innovación social/Reforestación en zonas indígenas - ",1382414,"   CORFO - "
"ah012290652","Concepción","Patricio Ferreira Rivera","AH0122582","SERVICIO DE COOPERACIÓN TÉCNICA","ah012","Director Sercotec Región de Tarapacá",2015-01-20,2015-01-22,"conocer experiencia innovadora  Bio Bio - ",255337,"   SERCOTEC - "
"ah012290852","Provincia del Tamarugal canchones","Patricio Ferreira Rivera","AH0122582","SERVICIO DE COOPERACIÓN TÉCNICA","ah012","Director Sercotec Región de Tarapacá",2015-03-24,2015-03-24,"Oferta Programática - ",30681,"   SERCOTEC - "
"ah012290952","Santiago","Patricio Ferreira Rivera","AH0122582","SERVICIO DE COOPERACIÓN TÉCNICA","ah012","Director Sercotec Región de Tarapacá",2015-01-13,2015-01-16,"Jornada de trabajo  Directores Regionales Lineamientos Estratégicos de las Operaciones 2015 - ",260790,"   sercotec - "
"ai004627422","LAGUNA BLANCA, PROVINCIA DE MAGALLANES","Juan Pablo Biott Yutronich","AI0044061","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Magallanes",2015-01-17,2015-01-17,"ASISTIR A CEREMONIA DE INAUGURACION DEL XXV FESTIVAL DE LA ESQUILA. - ",30682,"   FOSIS - "
"ai004627472","NATALES, PROVINCIA DE ULTIMA ESPERANZA Y PORVENIR, PROVINCIA DE TIERRA DEL FUEGO","Juan Pablo Biott Yutronich","AI0044061","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Magallanes",2015-03-03,2015-03-05,"PRESENTACION OFERTA PROGRAMATICA A DIRIGENTES Y COMUNIDADES DE NATALES Y PORVENIR. DIFUSION EN MEDIOS DE PRENSA, VISITAS A USUARIOS DE PROGRAMAS DE EMPRENDIMIENTO Y CIERRE DE TALLER PROGRAMA DE HABITABILIDAD PORVENIR. - ",184090,"   FOSIS - "
"ai004627482","PORVENIR","Juan Pablo Biott Yutronich","AI0044061","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Magallanes",2015-03-30,2015-03-31,"CEREMONIA DE CIERRE PROYECTOS AUTOGESTIONADOS PORVENIR - ",76704,"   FOSIS - "
"ai005498842","Las Cruces","Natalie Vidal Duarte","AI0053069","INSTITUTO NACIONAL DE LA JUVENTUD","ai005","Subdirectora Nacional",2015-01-11,2015-01-11,"Evento ""Verano para Todos"" Elige Vivir Sano en playa. - ",30682,"   INJUV - "
"ai005498862","El Tabo","Natalie Vidal Duarte","AI0053069","INSTITUTO NACIONAL DE LA JUVENTUD","ai005","Subdirectora Nacional",2015-01-16,2015-01-16,"Evento ""Verano Para Todos"" Elige Vivir Sano en playa. - ",30682,"   INJUV - "
"ai005498882","Valparaíso","Natalie Vidal Duarte","AI0053069","INSTITUTO NACIONAL DE LA JUVENTUD","ai005","Subdirectora Nacional",2015-01-18,2015-01-18,"Evento ""Verano Para Todos"" Elige Vivir Sano en playa. - ",30682,"   INJUV - "
"ai005498902","Cartagena","Natalie Vidal Duarte","AI0053069","INSTITUTO NACIONAL DE LA JUVENTUD","ai005","Subdirectora Nacional",2015-01-03,2015-01-03,"Visita Dirección Regional por actividades de celebración Mes de la Juventud. - ",30682,"   INJUV - "
"ai005498922","Valparaíso","Natalie Vidal Duarte","AI0053069","INSTITUTO NACIONAL DE LA JUVENTUD","ai005","Subdirectora Nacional",2015-01-21,2015-01-21,"Reunión con diputados jóvenes. - ",30682,"   INJUV - "
"ai005498932","Valparaíso","Natalie Vidal Duarte","AI0053069","INSTITUTO NACIONAL DE LA JUVENTUD","ai005","Subdirectora Nacional",2015-03-03,2015-03-03,"Evento PRODEMU-INJUV ""Día de la Mujer"". - ",30682,"   INJUV - "
"ai005575342","Pelluhue, Maule, Chile","Irene Andrea Muñoz Vilchez","AI0053095","INSTITUTO NACIONAL DE LA JUVENTUD","ai005","Directora Regional Del Maule",2015-01-14,2015-01-14,"Participación en Verano para Todos y Todas - ",0,"   S/I - "
"ai005575362","Iloca, Licantén, Chile","Irene Andrea Muñoz Vilchez","AI0053095","INSTITUTO NACIONAL DE LA JUVENTUD","ai005","Directora Regional Del Maule",2015-01-21,2015-01-21,"Coordinación de actividades de verano con agentes territoriales, visita a terreno y difusión en medios locales - ",0,"   S/I - "
"ai005575382","Iloca, Licantén, Chile","Irene Andrea Muñoz Vilchez","AI0053095","INSTITUTO NACIONAL DE LA JUVENTUD","ai005","Directora Regional Del Maule",2015-01-23,2015-01-23,"Participación en Verano para Todos y Todas - ",0,"   S/I - "
"ai005575422","Radal siete tazas, Molina, Chile","Irene Andrea Muñoz Vilchez","AI0053095","INSTITUTO NACIONAL DE LA JUVENTUD","ai005","Directora Regional Del Maule",2015-01-24,2015-01-24,"Visita Radal Siete Tazas para revisar desarrollo del Programa Vive Tus Parques (voluntariado) - ",20231,"   INJUV - "
